blax,blay,blaz,trax,tray,traz,ms
-9.157822,-0.287304,-1.242591,10.560823,0.021548,2.284068,2668755
-8.901642,-0.497994,-1.051055,10.491392,0.02873,2.149993,2668762
-8.753201,-0.622492,-0.914585,10.395624,-0.021548,1.915361,2668768
-8.678981,-0.603339,-0.663194,10.342952,0.02873,1.546654,2668775
-8.729259,-0.577003,-0.378284,10.333375,-0.040701,1.204283,2668781
-8.801085,-0.311246,0.086191,10.259154,-0.064643,0.969652,2668787
-8.896853,-0.124498,0.395043,10.271125,-0.143652,0.675165,2668794
-9.095572,0.047884,0.560243,10.25676,-0.158017,0.464475,2668800
-9.428367,0.414197,0.730232,10.321404,-0.172383,0.462081,2668807
-9.65821,0.61531,0.577003,10.374076,-0.191536,0.474052,2668813
-9.880871,0.852336,0.557849,10.42196,-0.189142,0.627281,2668819
-9.938332,0.871489,0.368707,10.453085,-0.258574,0.869095,2668826
-9.916783,0.754174,0.208296,10.481815,-0.1652,1.134852,2668832
-9.770737,0.627281,-0.294487,10.469844,-0.110133,1.431733,2668838
-9.689334,0.430956,-0.54109,10.572795,-0.071826,1.716643,2668846
-9.526528,0.158017,-0.749385,10.556035,-0.093374,1.915361,2668852
-9.220071,-0.179565,-0.811634,10.546458,-0.007183,1.946486,2668859
-8.985439,-0.37589,-0.768539,10.510546,-0.033519,1.860295,2668865
-8.705317,-0.545878,-0.675165,10.43872,-0.064643,1.766921,2668872
-8.657434,-0.603339,-0.624887,10.393229,-0.035913,1.625663,2668878
-8.734048,-0.538695,-0.466869,10.321404,-0.038307,1.407791,2668884
-8.836999,-0.354342,-0.21069,10.220847,-0.047884,1.25935,2668891
-8.92319,-0.241814,0.026336,10.311827,-0.110133,1.01993,2668897
-9.148245,-0.023942,0.198719,10.316615,-0.098162,0.924162,2668903
-9.387665,0.31364,0.248997,10.278308,-0.148441,0.814029,2668910
-9.651027,0.521936,0.289698,10.254366,-0.196325,0.756568,2668916
-9.742006,0.708684,0.299275,10.364499,-0.227449,0.797269,2668922
-9.830592,0.739808,0.270545,10.431537,-0.234632,0.916979,2668929
-9.923966,0.70629,0.040701,10.431537,-0.248997,1.089362,2668935
-9.816227,0.694318,0.0,10.520123,-0.189142,1.225831,2668941
-9.725247,0.447716,-0.186748,10.508151,-0.1652,1.33357,2668948
-9.461885,0.244209,-0.383072,10.453085,-0.160412,1.486799,2668954
-9.157822,-0.02873,-0.505177,10.484209,-0.131681,1.501164,2668961
-9.009381,-0.328006,-0.514753,10.479421,-0.033519,1.656788,2668967
-8.865729,-0.411803,-0.531513,10.472239,-0.04549,1.613692,2668974
-8.748413,-0.526724,-0.509965,10.405201,-0.047884,1.601721,2668980
-8.803479,-0.488417,-0.462081,10.297462,-0.040701,1.505953,2668986
-8.765172,-0.392649,-0.323217,10.311827,-0.021548,1.357512,2668993
-8.990228,-0.251391,-0.282516,10.359711,-0.079009,1.312023,2668999
-9.136273,-0.026336,-0.122104,10.316615,-0.083797,1.206678,2669006
-9.358934,0.220267,0.047884,10.362105,-0.112527,1.134852,2669012
-9.55047,0.390255,0.002394,10.27352,-0.19393,1.036689,2669018
-9.744401,0.629675,0.114922,10.388441,-0.234632,1.04866,2669025
-9.859323,0.691924,0.150835,10.474632,-0.198719,0.890643,2669031
-9.811439,0.708684,0.186748,10.524911,-0.251391,1.051055,2669038
-9.82341,0.687136,0.177171,10.524911,-0.21069,1.043872,2669044
-9.710882,0.471658,0.02873,10.43872,-0.215478,1.086968,2669051
-9.41879,0.344765,-0.043096,10.436325,-0.251391,1.264138,2669057
-9.196129,-0.011971,-0.19393,10.414778,-0.122104,1.218649,2669064
-9.093178,-0.19393,-0.280122,10.520123,-0.064643,1.352724,2669070
-8.939949,-0.335188,-0.311246,10.402806,-0.064643,1.479617,2669077
-8.815451,-0.440533,-0.423774,10.414778,0.007183,1.649605,2669083
-8.856153,-0.509965,-0.497994,10.335769,0.035913,1.61848,2669089
-8.911219,-0.347159,-0.584185,10.321404,0.02873,1.501164,2669096
-8.990228,-0.241814,-0.509965,10.27352,0.019154,1.489193,2669102
-9.153033,-0.07422,-0.328006,10.304645,0.021548,1.391031,2669109
-9.366117,0.148441,-0.181959,10.345345,-0.110133,1.297657,2669115
-9.509769,0.3304,-0.038307,10.376471,-0.167594,1.079785,2669122
-9.627085,0.512359,-0.021548,10.455479,-0.232238,1.012747,2669128
-9.770737,0.61531,0.095768,10.474632,-0.23942,0.849942,2669135
-9.715671,0.646434,0.299275,10.508151,-0.344765,0.85473,2669141
-9.720459,0.629675,0.263362,10.496181,-0.287304,0.991199,2669147
-9.548077,0.466869,0.248997,10.484209,-0.253785,0.907402,2669154
-9.43076,0.332794,0.095768,10.517728,-0.258574,1.122881,2669160
-9.334992,0.177171,-0.079009,10.417171,-0.21069,1.134852,2669167
-9.124303,-0.100556,-0.275333,10.448297,-0.086191,1.33357,2669173
-9.066842,-0.268151,-0.392649,10.378864,-0.011971,1.580173,2669180
-8.927979,-0.294487,-0.512359,10.328587,0.035913,1.697489,2669186
-8.851364,-0.37589,-0.591368,10.216059,0.079009,1.651999,2669193
-8.887277,-0.296881,-0.600945,10.232818,0.09098,1.577779,2669199
-9.02614,-0.287304,-0.624887,10.292673,0.047884,1.529895,2669205
-9.141062,-0.093374,-0.433351,10.292673,0.033519,1.484405,2669212
-9.315839,0.081403,-0.172383,10.350134,-0.043096,1.314417,2669218
-9.483433,0.272939,0.031125,10.383653,-0.146046,1.177947,2669225
-9.586384,0.471658,0.023942,10.407595,-0.215478,0.864307,2669231
-9.629479,0.512359,0.234632,10.486604,-0.280122,0.852336,2669237
-9.682152,0.553061,0.3304,10.469844,-0.354342,0.940921,2669244
-9.672575,0.577003,0.325611,10.493786,-0.311246,0.921768,2669250
-9.627085,0.490811,0.301669,10.515334,-0.311246,0.876278,2669257
-9.473856,0.287304,0.014365,10.498574,-0.232238,1.063026,2669263
-9.306262,0.131681,-0.105345,10.429143,-0.155623,1.240196,2669270
-9.241618,-0.055067,-0.306458,10.419566,-0.093374,1.450886,2669276
-9.136273,-0.1652,-0.335188,10.342952,0.023942,1.503559,2669282
-9.009381,-0.191536,-0.409408,10.30225,0.112527,1.668759,2669289
-8.935161,-0.304064,-0.584185,10.275913,0.067038,1.723825,2669295
-8.935161,-0.292093,-0.612916,10.213664,0.079009,1.63524,2669302
